datestamp,country_code,marketing_channel,user_visits
2015-04-14,de,Travel Search Site,13
2015-04-14,es,Display Ads,1476
2015-04-14,es,KAYAK Deals Email,91
2015-04-14,es,Search Engine Ads,5834
2015-04-14,es,Search Engine Results,4341
2015-04-14,fr,Display Ads,1829
2015-04-14,fr,KAYAK Deals Email,81
2015-04-14,fr,Search Engine Ads,2869
2015-04-14,fr,Search Engine Results,3258
2015-04-14,gb,Display Ads,1091
2015-04-14,gb,KAYAK Deals Email,44
2015-04-14,gb,Search Engine Ads,423
2015-04-14,gb,Search Engine Results,1548
2015-04-14,gb,Travel Search Site,973
2015-04-14,it,Display Ads,654
2015-04-14,it,KAYAK Deals Email,10
2015-04-14,it,Search Engine Ads,2027
2015-04-14,it,Search Engine Results,1351
2015-04-14,us,Display Ads,52525
2015-04-14,us,KAYAK Deals Email,7908
2015-04-14,us,Search Engine Results,43852
2015-04-14,us,Travel Search Site,1155
2015-04-15,de,Display Ads,3282
2015-04-15,de,KAYAK Deals Email,85
2015-04-15,de,Search Engine Ads,2704
2015-04-15,de,Search Engine Results,1630
2015-04-15,es,Display Ads,1934
2015-04-15,es,KAYAK Deals Email,74
2015-04-15,es,Search Engine Ads,6388
2015-04-15,es,Search Engine Results,3980
2015-04-15,fr,Display Ads,1365
2015-04-15,fr,KAYAK Deals Email,57
2015-04-15,fr,Search Engine Ads,2504
2015-04-15,fr,Search Engine Results,2990
2015-04-15,gb,Display Ads,1194
2015-04-15,gb,KAYAK Deals Email,47
2015-04-15,gb,Search Engine Ads,348
2015-04-15,gb,Search Engine Results,1346
2015-04-15,gb,Travel Search Site,792
2015-04-15,it,Display Ads,607
2015-04-15,it,KAYAK Deals Email,23
2015-04-15,it,Search Engine Ads,1909
2015-04-15,it,Search Engine Results,1212
2015-04-15,us,Display Ads,50405
2015-04-15,us,KAYAK Deals Email,4726
2015-04-15,us,Search Engine Results,41349
2015-04-15,us,Travel Search Site,448
2015-04-16,de,Display Ads,2753
2015-04-16,de,KAYAK Deals Email,40
2015-04-16,de,Search Engine Ads,2829
2015-04-16,de,Search Engine Results,1669
2015-04-16,es,Display Ads,2263
2015-04-16,es,KAYAK Deals Email,64
2015-04-16,es,Search Engine Ads,5838
2015-04-16,es,Search Engine Results,3717
2015-04-16,fr,Display Ads,1268
2015-04-16,fr,KAYAK Deals Email,57
2015-04-16,fr,Search Engine Ads,2326
2015-04-16,fr,Search Engine Results,3026
2015-04-16,gb,Display Ads,1124
2015-04-16,gb,KAYAK Deals Email,34
2015-04-16,gb,Search Engine Ads,356
2015-04-16,gb,Search Engine Results,1476
2015-04-16,gb,Travel Search Site,737
2015-04-16,it,Display Ads,670
2015-04-16,it,KAYAK Deals Email,20
2015-04-16,it,Search Engine Ads,1954
2015-04-16,it,Search Engine Results,1154
2015-04-16,us,Display Ads,48054
2015-04-16,us,KAYAK Deals Email,3223
2015-04-16,us,Search Engine Results,39564
2015-04-16,us,Travel Search Site,209
2015-04-17,de,Display Ads,2607
2015-04-17,de,KAYAK Deals Email,27
2015-04-17,de,Search Engine Ads,2787
2015-04-17,de,Search Engine Results,1545
2015-04-17,es,Display Ads,2642
2015-04-17,es,KAYAK Deals Email,27
2015-04-17,es,Search Engine Ads,5252
2015-04-17,es,Search Engine Results,3095
2015-04-17,fr,Display Ads,1144
2015-04-17,fr,KAYAK Deals Email,54
2015-04-17,fr,Search Engine Ads,2313
2015-04-17,fr,Search Engine Results,2900
2015-04-17,gb,Display Ads,957
2015-04-17,gb,KAYAK Deals Email,40
2015-04-17,gb,Search Engine Ads,282
2015-04-17,gb,Search Engine Results,1239
2015-04-17,gb,Travel Search Site,552
2015-04-17,it,Display Ads,556
2015-04-17,it,KAYAK Deals Email,20
2015-04-17,it,Search Engine Ads,2043
2015-04-17,it,Search Engine Results,1092
2015-04-17,us,Display Ads,42460
2015-04-17,us,KAYAK Deals Email,2954
2015-04-17,us,Search Engine Results,35745
2015-04-17,us,Travel Search Site,181
2015-04-18,de,Display Ads,2246
2015-04-18,de,KAYAK Deals Email,54
2015-04-18,de,Search Engine Ads,2358
2015-04-18,de,Search Engine Results,1271
2015-04-18,es,Display Ads,896
2015-04-18,es,KAYAK Deals Email,34
2015-04-18,es,Search Engine Ads,4167
2015-04-18,es,Search Engine Results,2621
2015-04-18,es,Travel Search Site,2
2015-04-18,fr,Display Ads,878
2015-04-18,fr,KAYAK Deals Email,47
2015-04-18,fr,Search Engine Ads,2016
2015-04-18,fr,Search Engine Results,2536
2015-04-18,gb,Display Ads,738
2015-04-18,gb,KAYAK Deals Email,78
2015-04-18,gb,Search Engine Ads,229
2015-04-18,gb,Search Engine Results,1043
2015-04-18,gb,Travel Search Site,544
2015-04-18,it,Display Ads,428
2015-04-18,it,KAYAK Deals Email,10
2015-04-18,it,Search Engine Ads,1735
2015-04-18,it,Search Engine Results,927
2015-04-18,us,Display Ads,29709
2015-04-18,us,KAYAK Deals Email,2250
2015-04-18,us,Search Engine Ads,9094
2015-04-18,us,Search Engine Results,27113
2015-04-18,us,Travel Search Site,181
2015-04-19,de,Display Ads,3294
2015-04-19,de,KAYAK Deals Email,37
2015-04-19,de,Search Engine Ads,3713
2015-04-19,de,Search Engine Results,2020
2015-04-19,es,Display Ads,1455
2015-04-19,es,KAYAK Deals Email,23
2015-04-19,es,Search Engine Ads,6278
2015-04-19,es,Search Engine Results,4271
2015-04-19,fr,Display Ads,1340
2015-04-19,fr,KAYAK Deals Email,51
2015-04-19,fr,Search Engine Ads,2856
2015-04-19,fr,Search Engine Results,4073
2015-04-19,gb,Display Ads,1016
2015-04-19,gb,KAYAK Deals Email,108
2015-04-19,gb,Search Engine Ads,290
2015-04-19,gb,Search Engine Results,1453
2015-04-19,gb,Travel Search Site,825
2015-04-19,it,Display Ads,555
2015-04-19,it,KAYAK Deals Email,37
2015-04-19,it,Search Engine Ads,2058
2015-04-19,it,Search Engine Results,1114
2015-04-19,us,Display Ads,39216
2015-04-19,us,KAYAK Deals Email,2971
2015-04-19,us,Search Engine Ads,10576
2015-04-19,us,Search Engine Results,34695
2015-04-19,us,Travel Search Site,189
2015-04-20,de,Display Ads,3012
2015-04-20,de,KAYAK Deals Email,34
2015-04-20,de,Search Engine Ads,3870
2015-04-20,de,Search Engine Results,1876
2015-04-20,es,Display Ads,1998
2015-04-20,es,KAYAK Deals Email,95
2015-04-20,es,Search Engine Ads,7426
2015-04-20,es,Search Engine Results,4718
2015-04-20,fr,Display Ads,1229
2015-04-20,fr,KAYAK Deals Email,71
2015-04-20,fr,Search Engine Ads,2869
2015-04-20,fr,Search Engine Results,3815
2015-04-20,gb,Display Ads,1761
2015-04-20,gb,KAYAK Deals Email,98
2015-04-20,gb,Search Engine Ads,308
2015-04-20,gb,Search Engine Results,1526
2015-04-20,gb,Travel Search Site,701
2015-04-20,it,Display Ads,625
2015-04-20,it,KAYAK Deals Email,40
2015-04-20,it,Search Engine Ads,2595
2015-04-20,it,Search Engine Results,1321
2015-04-20,us,Display Ads,54881
2015-04-20,us,KAYAK Deals Email,3641
2015-04-20,us,Search Engine Ads,14604
2015-04-20,us,Search Engine Results,44068
2015-04-20,us,Travel Search Site,162
2015-04-21,de,Display Ads,2584
2015-04-21,de,KAYAK Deals Email,54
2015-04-21,de,Search Engine Ads,3534
2015-04-21,de,Search Engine Results,1615
2015-04-21,es,Display Ads,1912
2015-04-21,es,KAYAK Deals Email,61
2015-04-21,es,Search Engine Ads,6760
2015-04-21,es,Search Engine Results,4538
2015-04-21,fr,Display Ads,1712
2015-04-21,fr,KAYAK Deals Email,64
2015-04-21,fr,Search Engine Ads,2519
2015-04-21,fr,Search Engine Results,3028
2015-04-21,gb,Display Ads,1094
2015-04-21,gb,KAYAK Deals Email,85
2015-04-21,gb,Search Engine Ads,304
2015-04-21,gb,Search Engine Results,1536
2015-04-21,gb,Travel Search Site,621
2015-04-21,it,Display Ads,517
2015-04-21,it,KAYAK Deals Email,44
2015-04-21,it,Search Engine Ads,2375
2015-04-21,it,Search Engine Results,1307
2015-04-21,us,Display Ads,54906
2015-04-21,us,KAYAK Deals Email,8578
2015-04-21,us,Search Engine Ads,15137
2015-04-21,us,Search Engine Results,43319
2015-04-21,us,Travel Search Site,242
2015-04-22,de,Display Ads,2805
2015-04-22,de,KAYAK Deals Email,61
2015-04-22,de,Search Engine Ads,4125
2015-04-22,de,Search Engine Results,1704
2015-04-22,es,Display Ads,1715
2015-04-22,es,KAYAK Deals Email,47
2015-04-22,es,Search Engine Ads,6583
2015-04-22,es,Search Engine Results,3917
2015-04-22,fr,Display Ads,1013
2015-04-22,fr,KAYAK Deals Email,57
2015-04-22,fr,Search Engine Ads,2433
2015-04-22,fr,Search Engine Results,3092
2015-04-22,gb,Display Ads,1105
2015-04-22,gb,KAYAK Deals Email,71
2015-04-22,gb,Search Engine Ads,293
2015-04-22,gb,Search Engine Results,1378
2015-04-22,gb,Travel Search Site,816
2015-04-22,it,Display Ads,493
2015-04-22,it,KAYAK Deals Email,64
2015-04-22,it,Search Engine Ads,2224
2015-04-22,it,Search Engine Results,1228
2015-04-22,us,Display Ads,51687
2015-04-22,us,KAYAK Deals Email,4936
2015-04-22,us,Search Engine Ads,14751
2015-04-22,us,Search Engine Results,42887
2015-04-22,us,Travel Search Site,319
2015-04-23,de,Display Ads,2511
2015-04-23,de,KAYAK Deals Email,51
2015-04-23,de,Search Engine Ads,3601
2015-04-23,de,Search Engine Results,1545
2015-04-23,es,Display Ads,1804
2015-04-23,es,KAYAK Deals Email,61
2015-04-23,es,Search Engine Ads,6199
2015-04-23,es,Search Engine Results,3431
2015-04-23,fr,Display Ads,1229
2015-04-23,fr,KAYAK Deals Email,78
2015-04-23,fr,Search Engine Ads,2800
2015-04-23,fr,Search Engine Results,2911
2015-04-23,gb,Display Ads,1285
2015-04-23,gb,KAYAK Deals Email,115
2015-04-23,gb,Search Engine Ads,289
2015-04-23,gb,Search Engine Results,1369
2015-04-23,gb,Travel Search Site,657
2015-04-23,it,Display Ads,485
2015-04-23,it,KAYAK Deals Email,64
2015-04-23,it,Search Engine Ads,2078
2015-04-23,it,Search Engine Results,1209
2015-04-23,us,Display Ads,47740
2015-04-23,us,KAYAK Deals Email,3311
2015-04-23,us,Search Engine Ads,13902
2015-04-23,us,Search Engine Results,39754
2015-04-23,us,Travel Search Site,255
2015-04-24,de,Display Ads,2290
2015-04-24,de,KAYAK Deals Email,27
2015-04-24,de,Search Engine Ads,3100
2015-04-24,de,Search Engine Results,1261
2015-04-24,de,Travel Search Site,2
2015-04-24,es,Display Ads,1284
2015-04-24,es,KAYAK Deals Email,47
2015-04-24,es,Search Engine Ads,5631
2015-04-24,es,Search Engine Results,2978
2015-04-24,fr,Display Ads,941
2015-04-24,fr,KAYAK Deals Email,61
2015-04-24,fr,Search Engine Ads,2384
2015-04-24,fr,Search Engine Results,2577
2015-04-24,gb,Display Ads,936
2015-04-24,gb,KAYAK Deals Email,78
2015-04-24,gb,Search Engine Ads,198
2015-04-24,gb,Search Engine Results,1206
2015-04-24,gb,Travel Search Site,618
2015-04-24,it,Display Ads,494
2015-04-24,it,KAYAK Deals Email,23
2015-04-24,it,Search Engine Ads,1814
2015-04-24,it,Search Engine Results,991
2015-04-24,us,Display Ads,40818
2015-04-24,us,KAYAK Deals Email,2754
2015-04-24,us,Search Engine Ads,12465
2015-04-24,us,Search Engine Results,35054
2015-04-24,us,Travel Search Site,349
2015-04-25,de,Display Ads,2158
2015-04-25,de,KAYAK Deals Email,37
2015-04-25,de,Search Engine Ads,3179
2015-04-25,de,Search Engine Results,1232
2015-04-25,es,Display Ads,928
2015-04-25,es,KAYAK Deals Email,34
2015-04-25,es,Search Engine Ads,4371
2015-04-25,es,Search Engine Results,2708
2015-04-25,fr,Display Ads,814
2015-04-25,fr,KAYAK Deals Email,27
2015-04-25,fr,Search Engine Ads,2614
2015-04-25,fr,Search Engine Results,2673
2015-04-25,gb,Display Ads,750
2015-04-25,gb,KAYAK Deals Email,34
2015-04-25,gb,Search Engine Ads,219
2015-04-25,gb,Search Engine Results,1168
2015-04-25,gb,Travel Search Site,605
2015-04-25,it,Display Ads,429
2015-04-25,it,KAYAK Deals Email,34
2015-04-25,it,Search Engine Ads,1852
2015-04-25,it,Search Engine Results,916
2015-04-25,us,Display Ads,30042
2015-04-25,us,KAYAK Deals Email,2019
2015-04-25,us,Search Engine Ads,9910
2015-04-25,us,Search Engine Results,27896
2015-04-25,us,Travel Search Site,357
2015-04-26,de,Display Ads,2653
2015-04-26,de,KAYAK Deals Email,30
2015-04-26,de,Search Engine Ads,5528
2015-04-26,de,Search Engine Results,1935
2015-04-26,es,Display Ads,1522
2015-04-26,es,KAYAK Deals Email,44
2015-04-26,es,Search Engine Ads,8070
2015-04-26,es,Search Engine Results,5150
2015-04-26,fr,Display Ads,1232
2015-04-26,fr,KAYAK Deals Email,47
2015-04-26,fr,Search Engine Ads,3777
2015-04-26,fr,Search Engine Results,4202
2015-04-26,gb,Display Ads,1039
2015-04-26,gb,KAYAK Deals Email,51
2015-04-26,gb,Search Engine Ads,290
2015-04-26,gb,Search Engine Results,1599
2015-04-26,gb,Travel Search Site,830
2015-04-26,it,Display Ads,503
2015-04-26,it,KAYAK Deals Email,27
2015-04-26,it,Search Engine Ads,2432
2015-04-26,it,Search Engine Results,1200
2015-04-26,us,Display Ads,37424
2015-04-26,us,KAYAK Deals Email,2743
2015-04-26,us,Search Engine Ads,11024
2015-04-26,us,Search Engine Results,33237
2015-04-26,us,Travel Search Site,330
2015-04-27,de,Display Ads,2610
2015-04-27,de,KAYAK Deals Email,122
2015-04-27,de,Search Engine Ads,5499
2015-04-27,de,Search Engine Results,2153
2015-04-27,es,Display Ads,1952
2015-04-27,es,KAYAK Deals Email,68
2015-04-27,es,Search Engine Ads,10144
2015-04-27,es,Search Engine Results,5266
2015-04-27,fr,Display Ads,1268
2015-04-27,fr,KAYAK Deals Email,88
2015-04-27,fr,Search Engine Ads,4107
2015-04-27,fr,Search Engine Results,4060
2015-04-27,gb,Display Ads,1728
2015-04-27,gb,KAYAK Deals Email,115
2015-04-27,gb,Search Engine Ads,266
2015-04-27,gb,Search Engine Results,1642
2015-04-27,gb,Travel Search Site,882
2015-04-27,it,Display Ads,598
2015-04-27,it,KAYAK Deals Email,37
2015-04-27,it,Search Engine Ads,2908
2015-04-27,it,Search Engine Results,1502
2015-04-27,us,Display Ads,51918
2015-04-27,us,KAYAK Deals Email,3621
2015-04-27,us,Search Engine Ads,14666
2015-04-27,us,Search Engine Results,42155
2015-04-27,us,Travel Search Site,338
2015-04-28,de,Display Ads,2765
2015-04-28,de,KAYAK Deals Email,183
2015-04-28,de,Search Engine Ads,5064
2015-04-28,de,Search Engine Results,1929
2015-04-28,es,Display Ads,1623
2015-04-28,es,KAYAK Deals Email,71
2015-04-28,es,Search Engine Ads,9789
2015-04-28,es,Search Engine Results,4601
2015-04-28,fr,Display Ads,1745
2015-04-28,fr,KAYAK Deals Email,47
2015-04-28,fr,Search Engine Ads,3513
2015-04-28,fr,Search Engine Results,3247
2015-04-28,gb,Display Ads,1414
2015-04-28,gb,KAYAK Deals Email,85
2015-04-28,gb,Search Engine Ads,249
2015-04-28,gb,Search Engine Results,1691
2015-04-28,gb,Travel Search Site,838
2015-04-28,it,Display Ads,582
2015-04-28,it,KAYAK Deals Email,40
2015-04-28,it,Search Engine Ads,2929
2015-04-28,it,Search Engine Results,1278
2015-04-28,us,Display Ads,49799
2015-04-28,us,KAYAK Deals Email,7673
2015-04-28,us,Search Engine Ads,14329
2015-04-28,us,Search Engine Results,41026
2015-04-28,us,Travel Search Site,335
2015-04-29,de,Display Ads,2617
2015-04-29,de,KAYAK Deals Email,95
2015-04-29,de,Search Engine Ads,4342
2015-04-29,de,Search Engine Results,1654
2015-04-29,es,Display Ads,1475
2015-04-29,es,KAYAK Deals Email,71
2015-04-29,es,Search Engine Ads,9349
2015-04-29,es,Search Engine Results,4080
2015-04-29,fr,Display Ads,1309
2015-04-29,fr,KAYAK Deals Email,40
2015-04-29,fr,Search Engine Ads,3240
2015-04-29,fr,Search Engine Results,3157
2015-04-29,gb,Display Ads,1188
2015-04-29,gb,KAYAK Deals Email,54
2015-04-29,gb,Search Engine Ads,188
2015-04-29,gb,Search Engine Results,1549
2015-04-29,gb,Travel Search Site,915
2015-04-29,it,Display Ads,555
2015-04-29,it,KAYAK Deals Email,13
2015-04-29,it,Search Engine Ads,2497
2015-04-29,it,Search Engine Results,1190
2015-04-29,us,Display Ads,48877
2015-04-29,us,KAYAK Deals Email,9237
2015-04-29,us,Search Engine Ads,13686
2015-04-29,us,Search Engine Results,39605
2015-04-29,us,Travel Search Site,324
2015-04-30,de,Display Ads,2497
2015-04-30,de,KAYAK Deals Email,156
2015-04-30,de,Search Engine Ads,3795
2015-04-30,de,Search Engine Results,1510
2015-04-30,es,Display Ads,2085
2015-04-30,es,KAYAK Deals Email,34
2015-04-30,es,Search Engine Ads,8430
2015-04-30,es,Search Engine Results,3471
2015-04-30,fr,Display Ads,1148
2015-04-30,fr,KAYAK Deals Email,47
2015-04-30,fr,Search Engine Ads,3023
2015-04-30,fr,Search Engine Results,2795
2015-04-30,gb,Display Ads,1118
2015-04-30,gb,KAYAK Deals Email,47
2015-04-30,gb,Search Engine Ads,198
2015-04-30,gb,Search Engine Results,1417
2015-04-30,gb,Travel Search Site,701
2015-04-30,it,Display Ads,542
2015-04-30,it,KAYAK Deals Email,17
2015-04-30,it,Search Engine Ads,2219
2015-04-30,it,Search Engine Results,1054
2015-04-30,us,Display Ads,44601
2015-04-30,us,KAYAK Deals Email,4603
2015-04-30,us,Search Engine Ads,13251
2015-04-30,us,Search Engine Results,38026
2015-04-30,us,Travel Search Site,310
2015-05-01,de,Display Ads,3014
2015-05-01,de,KAYAK Deals Email,88
2015-05-01,de,Search Engine Ads,4771
2015-05-01,de,Search Engine Results,1764
2015-05-01,es,Display Ads,1471
2015-05-01,es,KAYAK Deals Email,30
2015-05-01,es,Search Engine Ads,6766
2015-05-01,es,Search Engine Results,3016
2015-05-01,fr,Display Ads,1304
2015-05-01,fr,KAYAK Deals Email,91
2015-05-01,fr,Search Engine Ads,4402
2015-05-01,fr,Search Engine Results,3895
2015-05-01,gb,Display Ads,947
2015-05-01,gb,KAYAK Deals Email,85
2015-05-01,gb,Search Engine Ads,214
2015-05-01,gb,Search Engine Results,1248
2015-05-01,gb,Travel Search Site,605
2015-05-01,it,Display Ads,535
2015-05-01,it,KAYAK Deals Email,6
2015-05-01,it,Search Engine Ads,2068
2015-05-01,it,Search Engine Results,974
2015-05-01,us,Display Ads,39898
2015-05-01,us,KAYAK Deals Email,2573
2015-05-01,us,Search Engine Ads,12020
2015-05-01,us,Search Engine Results,33364
2015-05-01,us,Travel Search Site,357
2015-05-02,de,Display Ads,2227
2015-05-02,de,KAYAK Deals Email,34
2015-05-02,de,Search Engine Ads,3032
2015-05-02,de,Search Engine Results,1136
2015-05-02,es,Display Ads,850
2015-05-02,es,KAYAK Deals Email,34
2015-05-02,es,Search Engine Ads,4328
2015-05-02,es,Search Engine Results,2005
2015-05-02,fr,Display Ads,954
2015-05-02,fr,KAYAK Deals Email,61
2015-05-02,fr,Search Engine Ads,2710
2015-05-02,fr,Search Engine Results,2543
2015-05-02,gb,Display Ads,763
2015-05-02,gb,KAYAK Deals Email,54
2015-05-02,gb,Search Engine Ads,218
2015-05-02,gb,Search Engine Results,1200
2015-05-02,gb,Travel Search Site,627
2015-05-02,it,Display Ads,506
2015-05-02,it,KAYAK Deals Email,13
2015-05-02,it,Search Engine Ads,1704
2015-05-02,it,Search Engine Results,825
2015-05-02,us,Display Ads,26864
2015-05-02,us,KAYAK Deals Email,1642
2015-05-02,us,Search Engine Ads,9125
2015-05-02,us,Search Engine Results,24673
2015-05-02,us,Travel Search Site,321
2015-05-03,de,Display Ads,3192
2015-05-03,de,KAYAK Deals Email,81
2015-05-03,de,Search Engine Ads,5813
2015-05-03,de,Search Engine Results,1927
2015-05-03,de,Travel Search Site,2
2015-05-03,es,Display Ads,1126
2015-05-03,es,KAYAK Deals Email,34
2015-05-03,es,Search Engine Ads,6181
2015-05-03,es,Search Engine Results,2837
2015-05-03,fr,Display Ads,1239
2015-05-03,fr,KAYAK Deals Email,88
2015-05-03,fr,Search Engine Ads,4203
2015-05-03,fr,Search Engine Results,3515
2015-05-03,gb,Display Ads,854
2015-05-03,gb,KAYAK Deals Email,47
2015-05-03,gb,Search Engine Ads,249
2015-05-03,gb,Search Engine Results,1391
2015-05-03,gb,Travel Search Site,770
2015-05-03,it,Display Ads,541
2015-05-03,it,KAYAK Deals Email,68
2015-05-03,it,Search Engine Ads,2096
2015-05-03,it,Search Engine Results,1007
2015-05-03,us,Display Ads,35047
2015-05-03,us,KAYAK Deals Email,2203
2015-05-03,us,Search Engine Ads,11175
2015-05-03,us,Search Engine Results,30968
2015-05-03,us,Travel Search Site,374
2015-05-04,de,Display Ads,3146
2015-05-04,de,KAYAK Deals Email,47
2015-05-04,de,Search Engine Ads,4942
2015-05-04,de,Search Engine Results,1837
2015-05-04,es,Display Ads,1550
2015-05-04,es,KAYAK Deals Email,57
2015-05-04,es,Search Engine Ads,8469
2015-05-04,es,Search Engine Results,4138
2015-05-04,fr,Display Ads,1266
2015-05-04,fr,KAYAK Deals Email,98
2015-05-04,fr,Search Engine Ads,4152
2015-05-04,fr,Search Engine Results,3174
2015-05-04,gb,Display Ads,1644
2015-05-04,gb,KAYAK Deals Email,91
2015-05-04,gb,Search Engine Ads,252
2015-05-04,gb,Search Engine Results,1626
2015-05-04,gb,Travel Search Site,800
2015-05-04,it,Display Ads,672
2015-05-04,it,KAYAK Deals Email,20
2015-05-04,it,Search Engine Ads,2543
2015-05-04,it,Search Engine Results,1268
2015-05-04,us,Display Ads,52558
2015-05-04,us,KAYAK Deals Email,2512
2015-05-04,us,Search Engine Ads,16076
2015-05-04,us,Search Engine Results,44866
2015-05-04,us,Travel Search Site,396
2015-05-05,de,Display Ads,3155
2015-05-05,de,KAYAK Deals Email,44
2015-05-05,de,Search Engine Ads,4737
2015-05-05,de,Search Engine Results,1665
2015-05-05,es,Display Ads,2346
2015-05-05,es,KAYAK Deals Email,95
2015-05-05,es,Search Engine Ads,7986
2015-05-05,es,Search Engine Results,4091
2015-05-05,fr,Display Ads,1731
2015-05-05,fr,KAYAK Deals Email,61
2015-05-05,fr,Search Engine Ads,3774
2015-05-05,fr,Search Engine Results,2881
2015-05-05,gb,Display Ads,1391
2015-05-05,gb,KAYAK Deals Email,61
2015-05-05,gb,Search Engine Ads,236
2015-05-05,gb,Search Engine Results,1799
2015-05-05,gb,Travel Search Site,871
2015-05-05,it,Display Ads,618
2015-05-05,it,KAYAK Deals Email,27
2015-05-05,it,Search Engine Ads,2363
2015-05-05,it,Search Engine Results,1217
2015-05-05,us,Display Ads,51701
2015-05-05,us,KAYAK Deals Email,3831
2015-05-05,us,Search Engine Ads,16044
2015-05-05,us,Search Engine Results,44381
2015-05-05,us,Travel Search Site,382
2015-05-06,de,Display Ads,2823
2015-05-06,de,KAYAK Deals Email,85
2015-05-06,de,Search Engine Ads,4235
2015-05-06,de,Search Engine Results,1526
2015-05-06,es,Display Ads,2564
2015-05-06,es,KAYAK Deals Email,74
2015-05-06,es,Search Engine Ads,7757
2015-05-06,es,Search Engine Results,3926
2015-05-06,fr,Display Ads,1248
2015-05-06,fr,KAYAK Deals Email,105
2015-05-06,fr,Search Engine Ads,3556
2015-05-06,fr,Search Engine Results,2694
2015-05-06,gb,Display Ads,1188
2015-05-06,gb,KAYAK Deals Email,102
2015-05-06,gb,Search Engine Ads,270
2015-05-06,gb,Search Engine Results,1659
2015-05-06,gb,Travel Search Site,990
2015-05-06,it,Display Ads,561
2015-05-06,it,KAYAK Deals Email,23
2015-05-06,it,Search Engine Ads,2198
2015-05-06,it,Search Engine Results,1094
2015-05-06,us,Display Ads,50846
2015-05-06,us,KAYAK Deals Email,3128
2015-05-06,us,Search Engine Ads,15784
2015-05-06,us,Search Engine Results,44032
2015-05-06,us,Travel Search Site,2343
2015-05-07,de,Display Ads,2103
2015-05-07,de,KAYAK Deals Email,27
2015-05-07,de,Search Engine Ads,3994
2015-05-07,de,Search Engine Results,1480
2015-05-07,es,Display Ads,2936
2015-05-07,es,KAYAK Deals Email,64
2015-05-07,es,Search Engine Ads,7907
2015-05-07,es,Search Engine Results,3527
2015-05-07,fr,Display Ads,1016
2015-05-07,fr,KAYAK Deals Email,61
2015-05-07,fr,Search Engine Ads,2858
2015-05-07,fr,Search Engine Results,2407
2015-05-07,gb,Display Ads,1007
2015-05-07,gb,KAYAK Deals Email,57
2015-05-07,gb,Search Engine Ads,218
2015-05-07,gb,Search Engine Results,1482
2015-05-07,gb,Travel Search Site,855
2015-05-07,it,Display Ads,452
2015-05-07,it,KAYAK Deals Email,61
2015-05-07,it,Search Engine Ads,2181
2015-05-07,it,Search Engine Results,1117
2015-05-07,us,Display Ads,46855
2015-05-07,us,KAYAK Deals Email,3185
2015-05-07,us,Search Engine Ads,15091
2015-05-07,us,Search Engine Results,41223
2015-05-07,us,Travel Search Site,1091
2015-05-08,de,Display Ads,1961
2015-05-08,de,KAYAK Deals Email,51
2015-05-08,de,Search Engine Ads,3467
2015-05-08,de,Search Engine Results,1206
2015-05-08,es,Display Ads,2465
2015-05-08,es,KAYAK Deals Email,68
2015-05-08,es,Search Engine Ads,7141
2015-05-08,es,Search Engine Results,3091
2015-05-08,fr,Display Ads,990
2015-05-08,fr,KAYAK Deals Email,54
2015-05-08,fr,Search Engine Ads,3097
2015-05-08,fr,Search Engine Results,2614
2015-05-08,gb,Display Ads,903
2015-05-08,gb,KAYAK Deals Email,64
2015-05-08,gb,Search Engine Ads,193
2015-05-08,gb,Search Engine Results,1241
2015-05-08,gb,Travel Search Site,646
2015-05-08,it,Display Ads,483
2015-05-08,it,KAYAK Deals Email,10
2015-05-08,it,Search Engine Ads,2209
2015-05-08,it,Search Engine Results,1024
2015-05-08,us,Display Ads,41330
2015-05-08,us,KAYAK Deals Email,5375
2015-05-08,us,Search Engine Ads,12928
2015-05-08,us,Search Engine Results,36277
2015-05-08,us,Travel Search Site,338
2015-05-09,de,Display Ads,1523
2015-05-09,de,KAYAK Deals Email,27
2015-05-09,de,Search Engine Ads,3078
2015-05-09,de,Search Engine Results,1088
2015-05-09,es,Display Ads,1625
2015-05-09,es,KAYAK Deals Email,10
2015-05-09,es,Search Engine Ads,5620
2015-05-09,es,Search Engine Results,2379
2015-05-09,fr,Display Ads,732
2015-05-09,fr,KAYAK Deals Email,27
2015-05-09,fr,Search Engine Ads,2285
2015-05-09,fr,Search Engine Results,2198
2015-05-09,gb,Display Ads,737
2015-05-09,gb,KAYAK Deals Email,51
2015-05-09,gb,Search Engine Ads,207
2015-05-09,gb,Search Engine Results,1290
2015-05-09,gb,Travel Search Site,728
2015-05-09,it,Display Ads,331
2015-05-09,it,KAYAK Deals Email,10
2015-05-09,it,Search Engine Ads,1700
2015-05-09,it,Search Engine Results,794
2015-05-09,us,Display Ads,29200
2015-05-09,us,KAYAK Deals Email,3121
2015-05-09,us,Search Engine Ads,9644
2015-05-09,us,Search Engine Results,28108
2015-05-09,us,Travel Search Site,313
2015-05-10,de,Display Ads,2126
2015-05-10,de,KAYAK Deals Email,61
2015-05-10,de,Search Engine Ads,4496
2015-05-10,de,Search Engine Results,1572
2015-05-10,es,Display Ads,1888
2015-05-10,es,KAYAK Deals Email,105
2015-05-10,es,Search Engine Ads,8190
2015-05-10,es,Search Engine Results,3656
2015-05-10,fr,Display Ads,914
2015-05-10,fr,KAYAK Deals Email,47
2015-05-10,fr,Search Engine Ads,2804
2015-05-10,fr,Search Engine Results,2696
